CATALOG_ID|CATALOG_CID|CATALOG_NAME|CATGROUP_ID_PATH|CATGROUP_CID_PATH|CATGROUP_NAME_PATH|CATGROUP_ID_CHILD|CATGROUP_CID_CHILD|CATGROUP_NAME_CHILD|CATGROUP_ID_PARENT|CATGROUP_CID_PARENT|CATGROUP_NAME_PARENT|CATGROUP_ID_TOP|CATGROUP_CID_TOP|CATGROUP_NAME_TOP|LEVEL
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1200000226|/22/70801|/Tools/Pumps|1200000226|70801|Pumps|1013014|22|Tools|1013014|22|Tools|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/84700/1200000234|/7/112|/Clothing & Shoes/Handbags & Accessories|1200000234|112|Handbags & Accessories|84700|7|Clothing & Shoes|84700|7|Clothing & Shoes|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/84700/1200000236|/7/11601|/Clothing & Shoes/Women's Apparel|1200000236|11601|Women's Apparel|84700|7|Clothing & Shoes|84700|7|Clothing & Shoes|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/84700/1200000237|/7/11701|/Clothing & Shoes/Kids' Apparel|1200000237|11701|Kids' Apparel|84700|7|Clothing & Shoes|84700|7|Clothing & Shoes|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/84700/1200000239|/7/11501|/Clothing & Shoes/Men's Apparel|1200000239|11501|Men's Apparel|84700|7|Clothing & Shoes|84700|7|Clothing & Shoes|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/84700/1200000240|/7/109|/Clothing & Shoes/z_DNU_Gift Ideas|1200000240|109|z_DNU_Gift Ideas|84700|7|Clothing & Shoes|84700|7|Clothing & Shoes|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/84700/1200000246|/7/123|/Clothing & Shoes/Team Apparel|1200000246|123|Team Apparel|84700|7|Clothing & Shoes|84700|7|Clothing & Shoes|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1200000247|/8/34501|/Computers & Electronics/Computers|1200000247|34501|Computers|1012998|8|Computers & Electronics|1012998|8|Computers & Electronics|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/80011/1200000248|/25/100|/zz_Do_Not_Use/BBH|1200000248|100|BBH|80011|25|zz_Do_Not_Use|80011|25|zz_Do_Not_Use|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/80011/1200000249|/25/400|/zz_Do_Not_Use/Computers & Electronics|1200000249|400|Computers & Electronics|80011|25|zz_Do_Not_Use|80011|25|zz_Do_Not_Use|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/80011/1200000250|/25/404|/zz_Do_Not_Use/For the Home|1200000250|404|For the Home|80011|25|zz_Do_Not_Use|80011|25|zz_Do_Not_Use|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/80011/1200000252|/25/416|/zz_Do_Not_Use/Personal Advisor|1200000252|416|Personal Advisor|80011|25|zz_Do_Not_Use|80011|25|zz_Do_Not_Use|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/80011/1200000253|/25/251610|/zz_Do_Not_Use/Sell Po Use Only|1200000253|251610|Sell Po Use Only|80011|25|zz_Do_Not_Use|80011|25|zz_Do_Not_Use|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004364|/16525901_FBM/16533401_FBM|/Gifts/Gift Cards|1200004364|16533401_FBM|Gift Cards|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004384|/16525901_FBM/16533701_FBM|/Gifts/Giftable Items|1200004384|16533701_FBM|Giftable Items|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004394|/16525901_FBM/16534101_FBM|/Gifts/By Personality|1200004394|16534101_FBM|By Personality|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004462|/16525901_FBM/16758401_FBM|/Gifts/Corporate Gift Cards|1200004462|16758401_FBM|Corporate Gift Cards|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004469|/16525901_FBM/16961801_FBM|/Gifts/Wishbook|1200004469|16961801_FBM|Wishbook|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004485|/16525901_FBM/17349301_FBM|/Gifts/Jewelry & Watches|1200004485|17349301_FBM|Jewelry & Watches|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004510|/16525901_FBM/17351301_FBM|/Gifts/Clothing & Accessories|1200004510|17351301_FBM|Clothing & Accessories|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004525|/16525901_FBM/17352501_FBM|/Gifts/Shoes|1200004525|17352501_FBM|Shoes|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004556|/16525901_FBM/17354901_FBM|/Gifts/Electronics|1200004556|17354901_FBM|Electronics|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1200004563|/9_FBM/17109101_FBM|/Automotive/Batteries|1200004563|17109101_FBM|Batteries|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004583|/16525901_FBM/17356101_FBM|/Gifts/Tools|1200004583|17356101_FBM|Tools|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004620|/16525901_FBM/17358401_FBM|/Gifts/Sports & Fitness|1200004620|17358401_FBM|Sports & Fitness|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004412|/16525901_FBM/16534201_FBM|/Gifts/By Occasion|1200004412|16534201_FBM|By Occasion|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004431|/16525901_FBM/16534301_FBM|/Gifts/By Recipient|1200004431|16534301_FBM|By Recipient|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004447|/16525901_FBM/16581101_FBM|/Gifts/Jewelry|1200004447|16581101_FBM|Jewelry|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004203/1200004739|/17083201_FBM/17084901_FBM|/Seasonal/Halloween|1200004739|17084901_FBM|Halloween|1200004203|17083201_FBM|Seasonal|1200004203|17083201_FBM|Seasonal|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004203/1200004750|/17083201_FBM/17086801_FBM|/Seasonal/Harvest|1200004750|17086801_FBM|Harvest|1200004203|17083201_FBM|Seasonal|1200004203|17083201_FBM|Seasonal|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004203/1200004771|/17083201_FBM/17531201_FBM|/Seasonal/Valentine's Day|1200004771|17531201_FBM|Valentine's Day|1200004203|17083201_FBM|Seasonal|1200004203|17083201_FBM|Seasonal|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004629|/16525901_FBM/17359101_FBM|/Gifts/Toys & Games|1200004629|17359101_FBM|Toys & Games|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004642|/16525901_FBM/17362601_FBM|/Gifts/Kitchen & Home Decor|1200004642|17362601_FBM|Kitchen & Home Decor|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004668|/16525901_FBM/17364101_FBM|/Gifts/Seasonal|1200004668|17364101_FBM|Seasonal|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004199/1200004688|/16515101_FBM/16515201_FBM|/PartsDirect Parts/PD Parts|1200004688|16515201_FBM|PD Parts|1200004199|16515101_FBM|PartsDirect Parts|1200004199|16515101_FBM|PartsDirect Parts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200004698|/16525901_FBM/17365501_FBM|/Gifts/Pets|1200004698|17365501_FBM|Pets|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004203/1200004727|/17083201_FBM/17083301_FBM|/Seasonal/Christmas|1200004727|17083301_FBM|Christmas|1200004203|17083201_FBM|Seasonal|1200004203|17083201_FBM|Seasonal|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004203/1200004785|/17083201_FBM/17535101_FBM|/Seasonal/Easter|1200004785|17535101_FBM|Easter|1200004203|17083201_FBM|Seasonal|1200004203|17083201_FBM|Seasonal|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1200004900|/127/2511|/Tools/Wet Dry Vacs|1200004900|2511|Wet Dry Vacs|1020000|127|Tools|1020000|127|Tools|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000017/1200004928|/64_FBM/144400_FBM|/For the Home/Party Supplies|1200004928|144400_FBM|Party Supplies|1600000017|64_FBM|For the Home|1600000017|64_FBM|For the Home|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000002/1200004932|/122_FBM/142997_FBM|/Shoes/Shoe Care|1200004932|142997_FBM|Shoe Care|1600000002|122_FBM|Shoes|1600000002|122_FBM|Shoes|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000010/1200005299|/72_FBM/16925301_FBM|/Health & Wellness/Funeral Supplies|1200005299|16925301_FBM|Funeral Supplies|1600000010|72_FBM|Health & Wellness|1600000010|72_FBM|Health & Wellness|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000010/1200005300|/72_FBM/17413201_FBM|/Health & Wellness/Shaving & Hair Removal|1200005300|17413201_FBM|Shaving & Hair Removal|1600000010|72_FBM|Health & Wellness|1600000010|72_FBM|Health & Wellness|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600003527/1200005353|/32_FBM/16508501_FBM|/Books & Magazines/Book Accessories|1200005353|16508501_FBM|Book Accessories|1600003527|32_FBM|Books & Magazines|1600003527|32_FBM|Books & Magazines|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1200005029|/127_FBM/2511_FBM|/Tools/Wet Dry Vacs|1200005029|2511_FBM|Wet Dry Vacs|1600000009|127_FBM|Tools|1600000009|127_FBM|Tools|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000001/1200005763|/5_FBM/17554101_FBM|/Appliances/Washers|1200005763|17554101_FBM|Washers|1600000001|5_FBM|Appliances|1600000001|5_FBM|Appliances|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000001/1200005764|/5_FBM/17554401_FBM|/Appliances/Dryers|1200005764|17554401_FBM|Dryers|1600000001|5_FBM|Appliances|1600000001|5_FBM|Appliances|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600004534/1200005894|/49_FBM/17561901_FBM|/Movies Music & Gaming/PlayStation Vita|1200005894|17561901_FBM|PlayStation Vita|1600004534|49_FBM|Movies Music & Gaming|1600004534|49_FBM|Movies Music & Gaming|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000022/1200006113|/84_FBM/17577301_FBM|/Jewelry/Jewelry Making|1200006113|17577301_FBM|Jewelry Making|1600000022|84_FBM|Jewelry|1600000022|84_FBM|Jewelry|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000001/1200006256|/5_FBM/17554701_FBM|/Appliances/Specialty Laundry|1200006256|17554701_FBM|Specialty Laundry|1600000001|5_FBM|Appliances|1600000001|5_FBM|Appliances|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000001/1200006258|/5_FBM/17563201_FBM|/Appliances/Washer and Dryer Sets|1200006258|17563201_FBM|Washer and Dryer Sets|1600000001|5_FBM|Appliances|1600000001|5_FBM|Appliances|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1200006280|/9_FBM/17078801_FBM|/Automotive/Battery Accessories|1200006280|17078801_FBM|Battery Accessories|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1200006282|/9_FBM/17079201_FBM|/Automotive/Battery Installation Accessories|1200006282|17079201_FBM|Battery Installation Accessories|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006388|/25793_FBM/143903_FBM|/Food & Grocery/Food Storage|1200006388|143903_FBM|Food Storage|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006390|/25793_FBM/143905_FBM|/Food & Grocery/Gift Sets|1200006390|143905_FBM|Gift Sets|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006392|/25793_FBM/15216601_FBM|/Food & Grocery/Beverages|1200006392|15216601_FBM|Beverages|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006394|/25793_FBM/15216701_FBM|/Food & Grocery/Snacks|1200006394|15216701_FBM|Snacks|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006396|/25793_FBM/15216801_FBM|/Food & Grocery/Gum & Candy|1200006396|15216801_FBM|Gum & Candy|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006398|/25793_FBM/15216901_FBM|/Food & Grocery/Laundry Care|1200006398|15216901_FBM|Laundry Care|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006400|/25793_FBM/15217001_FBM|/Food & Grocery/Dairy|1200006400|15217001_FBM|Dairy|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006402|/25793_FBM/15217101_FBM|/Food & Grocery/Frozen Foods|1200006402|15217101_FBM|Frozen Foods|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006415|/25793_FBM/15217801_FBM|/Food & Grocery/Produce|1200006415|15217801_FBM|Produce|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006417|/25793_FBM/15217901_FBM|/Food & Grocery/Cleaning Supplies|1200006417|15217901_FBM|Cleaning Supplies|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006419|/25793_FBM/15218001_FBM|/Food & Grocery/Dishwashing|1200006419|15218001_FBM|Dishwashing|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006421|/25793_FBM/15218101_FBM|/Food & Grocery/Meat|1200006421|15218101_FBM|Meat|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006423|/25793_FBM/15218201_FBM|/Food & Grocery/Seafood|1200006423|15218201_FBM|Seafood|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006425|/25793_FBM/15218301_FBM|/Food & Grocery/Paper Goods|1200006425|15218301_FBM|Paper Goods|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006427|/25793_FBM/15218401_FBM|/Food & Grocery/World Cuisines|1200006427|15218401_FBM|World Cuisines|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006404|/25793_FBM/15217201_FBM|/Food & Grocery/General Grocery|1200006404|15217201_FBM|General Grocery|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006406|/25793_FBM/15217301_FBM|/Food & Grocery/Baking Supplies|1200006406|15217301_FBM|Baking Supplies|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006408|/25793_FBM/15217401_FBM|/Food & Grocery/Bread & Bakery|1200006408|15217401_FBM|Bread & Bakery|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006409|/25793_FBM/15217501_FBM|/Food & Grocery/Breakfast Foods|1200006409|15217501_FBM|Breakfast Foods|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006411|/25793_FBM/15217601_FBM|/Food & Grocery/Air Fresheners|1200006411|15217601_FBM|Air Fresheners|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006413|/25793_FBM/15217701_FBM|/Food & Grocery/Deli|1200006413|15217701_FBM|Deli|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006429|/25793_FBM/15218501_FBM|/Food & Grocery/Pest Control|1200006429|15218501_FBM|Pest Control|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006431|/25793_FBM/15218601_FBM|/Food & Grocery/Gourmet|1200006431|15218601_FBM|Gourmet|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006433|/25793_FBM/15218701_FBM|/Food & Grocery/Natural & Organic|1200006433|15218701_FBM|Natural & Organic|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006435|/25793_FBM/15218801_FBM|/Food & Grocery/Floral and Plants|1200006435|15218801_FBM|Floral and Plants|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006437|/25793_FBM/15218901_FBM|/Food & Grocery/Prepared Foods|1200006437|15218901_FBM|Prepared Foods|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200006438|/25793_FBM/15219001_FBM|/Food & Grocery/Bulk Food & Grocery|1200006438|15219001_FBM|Bulk Food & Grocery|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000005/1200006623|/55_FBM/17006701_FBM|/Fitness & Sports/Personal Training|1200006623|17006701_FBM|Personal Training|1600000005|55_FBM|Fitness & Sports|1600000005|55_FBM|Fitness & Sports|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000006/1200006941|/95_FBM/15398501_FBM|/Lawn & Garden/Fencing|1200006941|15398501_FBM|Fencing|1600000006|95_FBM|Lawn & Garden|1600000006|95_FBM|Lawn & Garden|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004192/1200007141|/25793_FBM/15219101_FBM|/Food & Grocery/Tobacco|1200007141|15219101_FBM|Tobacco|1200004192|25793_FBM|Food & Grocery|1200004192|25793_FBM|Food & Grocery|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004193/1200007143|/15487301_FBM/15487401_FBM|/Sports Fan Shop/Team Apparel|1200007143|15487401_FBM|Team Apparel|1200004193|15487301_FBM|Sports Fan Shop|1200004193|15487301_FBM|Sports Fan Shop|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004193/1200007145|/15487301_FBM/15492201_FBM|/Sports Fan Shop/Team Bedding & Bath|1200007145|15492201_FBM|Team Bedding & Bath|1200004193|15487301_FBM|Sports Fan Shop|1200004193|15487301_FBM|Sports Fan Shop|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004195/1200007157|/15526301_FBM/15526601_FBM|/Gift Registry/Special Events|1200007157|15526601_FBM|Special Events|1200004195|15526301_FBM|Gift Registry|1200004195|15526301_FBM|Gift Registry|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004193/1200007147|/15487301_FBM/15492301_FBM|/Sports Fan Shop/Home Decor|1200007147|15492301_FBM|Home Decor|1200004193|15487301_FBM|Sports Fan Shop|1200004193|15487301_FBM|Sports Fan Shop|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004193/1200007149|/15487301_FBM/15493501_FBM|/Sports Fan Shop/Tailgating & Outdoor|1200007149|15493501_FBM|Tailgating & Outdoor|1200004193|15487301_FBM|Sports Fan Shop|1200004193|15487301_FBM|Sports Fan Shop|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004193/1200007151|/15487301_FBM/15494301_FBM|/Sports Fan Shop/Memorabilia|1200007151|15494301_FBM|Memorabilia|1200004193|15487301_FBM|Sports Fan Shop|1200004193|15487301_FBM|Sports Fan Shop|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004195/1200007153|/15526301_FBM/15526401_FBM|/Gift Registry/Wedding|1200007153|15526401_FBM|Wedding|1200004195|15526301_FBM|Gift Registry|1200004195|15526301_FBM|Gift Registry|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004195/1200007155|/15526301_FBM/15526501_FBM|/Gift Registry/Baby|1200007155|15526501_FBM|Baby|1200004195|15526301_FBM|Gift Registry|1200004195|15526301_FBM|Gift Registry|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1200007310|/16525901_FBM/16526001_FBM|/Gifts/Gift Finder|1200007310|16526001_FBM|Gift Finder|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000001/1202531318|/5_FBM/17613910_FBM|/Appliances/Air Conditioners|1202531318|17613910_FBM|Air Conditioners|1600000001|5_FBM|Appliances|1600000001|5_FBM|Appliances|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000001/1202531328|/5_FBM/17614310_FBM|/Appliances/Fans|1202531328|17614310_FBM|Fans|1600000001|5_FBM|Appliances|1600000001|5_FBM|Appliances|2
